노선번호,교량명,소 재 지,교장(미터),총폭(미터),유효폭(미터),교고(미터),경간수,최대경간장,상부형식,하부형식,설계하중(DB),준공년도,관리주체
국지도20호선,칠포2교,포항 흥해 칠포,102,9.5,8.1,,7,15,RSC,역T형,24,1992,경상북도 남부건설사업소
국지도20호선,용두교,포항 청하 용두,78,9.5,8.1,,6,13,RSC,역T형,24,1992,경상북도 남부건설사업소
국지도20호선,이가교,포항 청하 이가,35,11,8,,1,35,PF,역T형,24,2012,경상북도 남부건설사업소
국지도20호선,오도교,포항 흥해 오도,14,9.5,8,,1,14,RA,,18,1990,경상북도 남부건설사업소
국지도30호선,옥산1교,청도 각남 사,20,9,8,2.5,2,10,RA,RAP,24,1995,경상북도 남부건설사업소
국지도30호선,옥산2교,청도 각남 옥산    ,25,9,8,3,2,12.5,RA,RAP,24,1995,경상북도 남부건설사업소
국지도30호선,초동교,청도 각남 사,44,9,8,3,4,11,RSC,GP,24,1995,경상북도 남부건설사업소
국지도30호선,팔조령교,청도 이서 팔조,180,11,10,10,6,30,PSCI,TP,24,1998,경상북도 남부건설사업소
국지도30호선,이서교,청도 이서 서원,210,19.9,18,7,7,30,PSCI,TP,24,2011,경상북도 남부건설사업소
국지도30호선,팔조령1교,청도 이서 팔조,240,10.9,10,25,8,30,PSCI,BTA,24,2011,경상북도 남부건설사업소
국지도30호선,팔조령2교,청도 이서 팔조,210,10.9,10,31,7,30,PSCI,BTA,24,2011,경상북도 남부건설사업소
국지도30호선,주암교,청도 이서 학산,45,24,19,5,3,17,RA,RAP,24,2011,경상북도 남부건설사업소
국지도67호선,봉평교,고령 운수 봉평,210,12,11,5,15,14,RSC,RAP,24,2000,경상북도 남부건설사업소
국지도67호선,쾌빈교(상행),고령 고령 쾌빈,102.6,10,9,3.6,5,20,PSCI,GP,18,1987,경상북도 남부건설사업소
국지도67호선,쾌빈교(하행),고령 고령 쾌빈,104,12,10,3.6,5,26,PSCI,GP,24,2009,경상북도 남부건설사업소
국지도67호선,회천교,고령 고령 장기,375,10,8.5,8,15,25,PSCI,TP,24,1989,경상북도 남부건설사업소
국지도67호선,금산교,칠곡 왜관 금산,120,18.5,17.5,5,3,40,PF,TP,24,2009,경상북도 남부건설사업소
국지도67호선,강변교,칠곡 왜관 왜관,150,20.5,19.5,15,5,30,PSCI,TP,24,2009,경상북도 남부건설사업소
국지도67호선,우곡교,고령 우곡 포리,780,12.7,11.5,16.3,13,60,STB,TP,24,2007,경상북도 남부건설사업소
국지도67호선,포리교,고령 우곡 포리,30,15.7,14.5,9.5,1,30,PSCI,RTA,24,2007,경상북도 남부건설사업소
국지도67호선,용암육교,성주 용암 용정,45.1,20.9,20,5,1,45,SPG,RTA,24,2015,경상북도 남부건설사업소
국지도67호선,용암1교,성주 용암 상언,90.2,27,19.8,5.7,3,30,PSCI,RTA,24,2015,경상북도 남부건설사업소
국지도67호선,기산1교,성주 용암 기산,140.2,20.9,20,4.2,4,35,PSCI,RTA,24,2015,경상북도 남부건설사업소
국지도67호선,문명육교,성주 용암 문명,30,20.9,20,4.7,1,29.9,SPG,RTA,24,2015,경상북도 남부건설사업소
국지도67호선,도성교(고령),성주 선남 도성,240.4,10.4,9.7,8.8,8,30,PSCI,RTA,24,2015,경상북도 남부건설사업소
국지도67호선,도성교(대구),성주 선남 도성,240.4,10.4,9.7,8.8,8,30,PSCI,RTA,24,2015,경상북도 남부건설사업소
국지도67호선,선남육교(상),성주 선남 도성,50,10.5,9.5,,1,50,STB,TP,24,2015,경상북도 남부건설사업소
국지도68호선,달성교,경주 강동 단구,160,9,8,5.2,6,30,PSCI,TP,24,1997,경상북도 남부건설사업소
국지도68호선,안강IC2교,경주 안강 안강,100,14.9,13.9,10,3,40,STB,TP,24,2008,경상북도 남부건설사업소
국지도68호선,안강IC31교,경주 안강 안강,15,14.9,13.9,5.5,1,15,RA,RAA,24,2008,경상북도 남부건설사업소
국지도68호선,안강IC32교,경주 안강 안강,15,7.4,6.4,5.5,1,15,RA,RAA,24,2008,경상북도 남부건설사업소
국지도68호선,칠평교,경주 안강 갑산,210,19.4,18.4,9,7,30,PSCI,RAP,24,2008,경상북도 남부건설사업소
국지도68호선,갑산육교,경주 안강 갑산,30,19.4,18.4,5.5,1,30,PSCI,RTA,24,2008,경상북도 남부건설사업소
국지도68호선,갑산IC교,경주 안강 갑산,15,19.4,18.4,8,1,15,PSCI,RTA,24,2008,경상북도 남부건설사업소
국지도68호선,갑산과선교,경주 안강 갑산,180,20.5,19.5,7,4,50,STB,TP,24,2008,경상북도 남부건설사업소
국지도68호선,대동1교,경주 안강 갑산,100,19.4,18.4,7,3,40,STB,RAP,24,2008,경상북도 남부건설사업소
국지도68호선,대동과선교,경주 안강 사방,150,20.5,19.5,8,4,50,STB,TP,24,2008,경상북도 남부건설사업소
국지도68호선,대동IC교,경주 안강 사방,15,19.4,18.4,8,1,15,RA,RTA,24,2008,경상북도 남부건설사업소
국지도68호선,천북교,경주 안강 사방,230,19.4,18.4,5,5,55,STB,RAP,24,2008,경상북도 남부건설사업소
국지도68호선,청령IC교,경주 안강 청령,15,19.4,18.4,8,1,15,RA,RTA,24,2008,경상북도 남부건설사업소
국지도68호선,청령교,경주 안강 청령,60,27.4,26.4,7,2,30,PSCI,RTA,24,2008,경상북도 남부건설사업소
국지도68호선,라원과선교,경주 현곡 라원,320,20.5,19.5,7.5,6,50,STB,TP,24,2008,경상북도 남부건설사업소
국지도68호선,라원IC교,경주 현곡 라원,30,19.4,18.4,5,1,30,PSCS,RTA,24,2008,경상북도 남부건설사업소
국지도68호선,지초교,경주 현곡 라원,150,19.4,18.4,10,5,30,PSCI,RAP,24,2008,경상북도 남부건설사업소
국지도68호선,오류교,경주 현곡 오류,90,19.4,18.4,10,3,30,PSCI,RAP,24,2008,경상북도 남부건설사업소
국지도68호선,금장교,경주 현곡 금장,280,30,29,4.5,6,50,STB,RAP,24,2008,경상북도 남부건설사업소
국지도68호선,노당교,경주 안강 노당,25.7,12,11,3.1,2,12.5,RA,RAP,24,2002,경상북도 남부건설사업소
국지도68호선,송삼교,구미 무을 송삼,21.1,9,8,2.5,2,10.5,RSC,RAP,24,1995,경상북도 남부건설사업소
국지도68호선,덕촌교,구미 선산 봉곡,40,12.5,11.5,4.1,1,40,PF,RTA,24,2012,경상북도 남부건설사업소
국지도68호선,죽장IC교,구미 선산 죽장,40,21.2,20.3,5.6,1,40,PF,RTA,24,2011,경상북도 남부건설사업소
국지도68호선,봉곡IC교,구미 선산 봉곡,40,21.2,20.3,5.6,1,40,PF,RTA,24,2011,경상북도 남부건설사업소
국지도68호선,갑을교  ,포항 신광 우각,48,7.5,6,3.5,3,16,RSC,TP,18,1988,경상북도 남부건설사업소
국지도68호선,만석교 ,포항 신광 만석,60,8,6.5,5.5,4,15,RSC,GP,18,1992,경상북도 남부건설사업소
국지도68호선,신광교 ,포항 신광 토성,15,8.5,7.5,2.5,1,15,RA,ETC,18,1995,경상북도 남부건설사업소
국지도68호선,안지교,포항 신광 안지,20,11,10,6.5,1,20,RA,RAA,24,2015,경상북도 남부건설사업소
국지도68호선,우각교,포항 신광 냉수,10,10.5,9,5,1,10,RSC,SGA,18,1990,경상북도 남부건설사업소
국지도68호선,당평교,포항 죽장 상옥,21.6,12,11,4.7,2,10.8,RA,ETC,24,2000,경상북도 남부건설사업소
국지도68호선,명안교,포항 청하 명안,60,8.5,7,4,4,15,RSC,GP,18,1992,경상북도 남부건설사업소
국지도68호선,안심교,포항 청하 상대,22,8.5,7.5,2,2,11,RA,ETC,18,1992,경상북도 남부건설사업소
국지도68호선,유계교      ,포항 청하 유계,62,12,11,3.8,5,12.4,RSC,RAP,24,2001,경상북도 남부건설사업소
국지도69호선,진량공단고가교,경산 진량 신상,140,19.5,18.5,8,3,55,STB,RAP,24,2004,경상북도 남부건설사업소
국지도69호선,부기교,경산 진량 부기,13,37.5,31.5,3,1,13,RCT,RAA,24,2003,경상북도 남부건설사업소
국지도69호선,부하교,경산 진량 부기,26,30.5,24.5,3,2,13,RA,RAP,24,2003,경상북도 남부건설사업소
국지도69호선,안촌교,경산 진량 안촌,25,26.5,25,10.4,1,25,PSCI,RTA,24,2004,경상북도 남부건설사업소
국지도69호선,황제교,경산 진량 황제,25,19.5,18.5,5.9,1,25,RSC,RTA,24,2004,경상북도 남부건설사업소
국지도69호선,하양교,경산 하양 금락,266,30.5,21,6,9,30,PSCI,RAP,24,2003,경상북도 남부건설사업소
국지도69호선,양항교,영천 임고 양항,195,9,8,5.6,15,13,RSC,RAP,24,1999,경상북도 남부건설사업소
국지도69호선,평천교,영천 임고 평천,185,11,9.5,3.8,6,35,PF,RAP,24,2001,경상북도 남부건설사업소
국지도69호선,용화교,영천 자양 용화,22,8.5,7,6,2,11,RSC,GP,18,1976,경상북도 남부건설사업소
국지도69호선,원각교,영천 자양 용산,22,8.5,7,6,2,11,RSC,GP,18,1976,경상북도 남부건설사업소
국지도69호선,충효교,영천 자양 충효,60,11,10,5.5,2,30,PSCI,TP,24,2003,경상북도 남부건설사업소
국지도69호선,삼계1교,청도 운문 신원,33,11.5,10.5,2.5,2,16.5,RA,RAP,24,2007,경상북도 남부건설사업소
국지도69호선,삼계2교,청도 운문 신원,15.3,10,9,4,1,15.3,RA,RAP,24,2007,경상북도 남부건설사업소
국지도69호선,조교,포항 죽장 하옥,90,8.5,8.5,14.5,3,30,PCI,"역T형, T형",24,1995,경상북도 남부건설사업소
국지도69호선,삼계4교,청도 운문 신원,12.5,10.5,9.5,7,1,12.5,RA,RAA,24,2009,경상북도 남부건설사업소
국지도69호선,신원1교,청도 운문 신원,75,12,11,4.5,3,25,PF,RAP,24,2002,경상북도 남부건설사업소
국지도69호선,신원교,청도 운문 신원,36,10,9,3.5,3,12,RSC,GP,24,2000,경상북도 남부건설사업소
국지도69호선,운문교,청도 운문 대천,180,10,8.6,7,6,30,PSCI,TP,18,1988,경상북도 남부건설사업소
국지도69호선,신원2교,청도 운문 오진,114,12,11,7,3,40,PF,RAP,24,2007,경상북도 남부건설사업소
국지도69호선,통점교,청도 운문 신원,8,7.5,6,2,1,8,RSC,GA,13.5,1981,경상북도 남부건설사업소
국지도69호선,가사1교,포항 죽장 가사,38,9,8.1,5,3,14,RSC,GP,24,1996,경상북도 남부건설사업소
국지도69호선,가사2교,포항 죽장 가사,35,9,7.9,5,3,11.7,RSC,GP,24,1996,경상북도 남부건설사업소
국지도69호선,가사3교,포항 죽장 가사,24,9,8,4,2,12,RSC,GP,24,1996,경상북도 남부건설사업소
국지도69호선,가사4교,포항 죽장 가사,18,9,8,4.5,2,9,RSC,GP,24,1996,경상북도 남부건설사업소
국지도69호선,가사교,포항 죽장 가사,50,11,10,4.4,2,25,PSCI,TP,24,2007,경상북도 남부건설사업소
국지도69호선,상옥교,포항 죽장 상옥,12,9,8.7,2,1,12,RSC,SGA,24,1997,경상북도 남부건설사업소
국지도69호선,송내교,포항 죽장 입암,54,11,10,5.8,2,27,PF,RAP,24,2006,경상북도 남부건설사업소
국지도69호선,지동교,포항 죽장 지동,168.2,9,8,6,12,14.1,RSC,TP,18,1994,경상북도 남부건설사업소
국지도69호선,하옥교,포항 죽장 하옥,12.2,8,7.3,4,1,12.2,RCT,SGA,13.5,1972,경상북도 남부건설사업소
국지도69호선,마두교,포항 죽장 하옥,49,11,10,13,1,49,PSCB,TP,24,2016,경상북도 남부건설사업소
국지도69호선,김전교,청도 금천 사전,30,27.9,26.9,6.7,1,30,PF,TP,24,2016,경상북도 남부건설사업소
국지도69호선,남전교,청도 금천 남전,46.7,26.9,25.9,8,3,15.6,RA,WLP,24,2016,경상북도 남부건설사업소
국지도69호선,동부2교,경산 자인 계남,30,26.9,20,10,1,30,RA,TP,24,2016,경상북도 남부건설사업소
국지도69호선,동부1교,경산 자인 서부,30,20.9,20,11.8,1,30,RA,TP,24,2016,경상북도 남부건설사업소
국지도69호선,옥천고가교,경산 자인 서부,340,20.9,20,19,7,50,STB,TP,24,2016,경상북도 남부건설사업소
국지도69호선,오목교,경산 자인 옥천,15,20.9,20,11.5,1,15,RA,TP,24,2016,경상북도 남부건설사업소
국지도69호선,갈지교,경산 남산 우검,60,20.9,20,12,2,30,PSCI,TP,24,2016,경상북도 남부건설사업소
국지도69호선,신교,포항 죽장 하옥,30.3,9,9,5.5,1,30.3,PCI,역T형,24,1995,경상북도 남부건설사업소
국지도79호선,기성교,칠곡 동명 기성,39,19.5,19,5,3,13,RA,RAP,24,1999,경상북도 남부건설사업소
국지도79호선,반계육교,칠곡 석적 반계,110,20.9,10,6.5,3,50,STB,RAP,24,2003,경상북도 남부건설사업소
국지도79호선,법성교,칠곡 동명 기성,15,19.4,18.5,5.6,1,15,RA,RAA,24,2017,경상북도 남부건설사업소
국지도79호선,기양천교,칠곡 동명 기성,175,19.55,18.48,29,5,35,PSCB,RTA,24,2017,경상북도 남부건설사업소
국지도79호선,득명교,칠곡 동명 득명,30,12.4,11.5,5,1,30,PSCB,RTA,24,2017,경상북도 남부건설사업소
국지도79호선,학산교,칠곡 가산 학산,105,20.9,20,19.5,3,35,PSCS,RTA,24,2019,경상북도 남부건설사업소
국지도79호선,다부교,칠곡 가산 다부,111,21,19.9,9.5,3,37,PSCI,RTA,24,2019,경상북도 남부건설사업소
국지도79호선,반월교,칠곡 석적 반계,15,20.9,,,1,15,RA,,24,2019,경상북도 남부건설사업소
국지도79호선,아곡1교,칠곡 석적 반계,30.7,25.6,,,1,30.7,PSCI,역T형,24,2019,경상북도 남부건설사업소
국지도79호선,아곡2교,칠곡 석적 반계,15,29.57,,,1,15,RA,,24,2019,경상북도 남부건설사업소
국지도79호선,반지천1교(왜관),칠곡 석적 반계,106,10,9,3.3,2,53,STB,RTA,24,2019,경상북도 남부건설사업소
국지도79호선,반지천1교(가산),칠곡 석적 반계,106,10,9,3.3,2,56,STB,RTA,24,2019,경상북도 남부건설사업소
국지도79호선,반지천2교,칠곡 석적 반계,25.877,25.97,,,1,25.9,PSCI,역T형,24,2019,경상북도 남부건설사업소
국지도79호선,망정교,칠곡 석적 반계,15,20.9,,,1,15,RA,,24,2019,경상북도 남부건설사업소
국지도79호선,도개교(왜관),칠곡 석적 반계,175,11,10,10,5,35,PSCI,RTA,24,2019,경상북도 남부건설사업소
국지도79호선,도개교(가산),칠곡 석적 반계,176,11,10,10,5,35,PSCI,RTA,24,2019,경상북도 남부건설사업소
국지도90호선,삼선교,울릉 북 천부3,16,5.5,5.1,2.5,2,8,RSC,GP,13.5,1981,경상북도 남부건설사업소
국지도90호선,용천교,울릉 북    현포,8,5.5,5,3.7,1,8,RSC,SGA,13.5,1983,경상북도 남부건설사업소
국지도90호선,죽암제1교,울릉 북    천부3,20,5.5,5.1,4,2,10,RSC,GP,13.5,1979,경상북도 남부건설사업소
국지도90호선,평리교,울릉 북    현포,10,6.6,6,4,1,10,RSC,SGA,13.5,1993,경상북도 남부건설사업소
국지도90호선,남서천교,울릉 서    남서,27,5.5,5,3.3,3,9,RSC,GP,13.5,1983,경상북도 남부건설사업소
국지도90호선,남양교,울릉 서    남양,27,10.5,9.5,3.5,2,13.5,RSC,GP,24,2009,경상북도 남부건설사업소
국지도90호선,수층교,울릉 서    남서,80,9.5,8.5,13,6,15,RSC,TP,24,2001,경상북도 남부건설사업소
국지도90호선,태하교,울릉 서    태하,15,10,9,4.8,1,15,RA,RAA,13.5,1993,경상북도 남부건설사업소
국지도90호선,내수전교,울릉 울릉 저동,9,5.5,5,3.8,1,9,RSC,SGA,13.5,1986,경상북도 남부건설사업소
국지도90호선,대원교,울릉 울릉 도동,10,7.5,6,4.5,1,10,RSC,RTA,13.5,1978,경상북도 남부건설사업소
국지도90호선,장흥교,울릉 울릉 사동,16,5.5,5,3.3,2,8,RSC,GP,13.5,1981,경상북도 남부건설사업소
국지도90호선,울릉대교,울릉 울릉 도동,60,7.5,6,13,4,15,RSC,TP,13.5,1981,경상북도 남부건설사업소
국지도90호선,무릉교,울릉 울릉 도동,60,7.5,6,16,4,15,RSC,TP,13.5,1978,경상북도 남부건설사업소
국지도90호선,삼막교,울릉 서    남서,15,10,9,5,1,15,RA,RAA,13.5,2007,경상북도 남부건설사업소
국지도90호선,내수전천교,울릉 울릉 저동,32,9,9,13.2,1,32,AR,RTA,24,2019,경상북도 남부건설사업소
지방도514호선,율곡육교,김천 남  용전,12,18.5,14.5,5,1,12,RA,RAA,24,2002,경상북도 남부건설사업소
지방도514호선,복전1교,김천 대항 복전,37.5,10,8.5,4.4,3,12.5,RSC,WLP,18,1990,경상북도 남부건설사업소
지방도514호선,복전교,김천 대항 복전,24,10,9,2.5,2,12,RCT,GP,18,1977,경상북도 남부건설사업소
지방도514호선,석우1교,칠곡 가산 석우,42,10,9,4.9,3,14,RSC,GP,18,1995,경상북도 남부건설사업소
지방도514호선,석우교,칠곡 가산 석우,20,8,6,2.3,2,10,RSC,GP,18,1992,경상북도 남부건설사업소
지방도514호선,하판교,칠곡 가산 하판,13,17,15.5,3,1,13,RA,ETC,24,1992,경상북도 남부건설사업소
지방도901호선,무릉교,김천 지례 교리,46,9.7,9,,4,12,,,18,1977,경상북도 남부건설사업소
지방도902호선,남산교,청도 각북 남산,81,9,8,3,6,13.5,RSC,WLP,24,2000,경상북도 남부건설사업소
지방도902호선,덕산교,청도 각북 덕촌,46,10.5,9.5,4.9,2,23,PF,GP,24,2004,경상북도 남부건설사업소
지방도902호선,상사교,청도 각남 사,25,9,8,3,2,12.5,RA,RAP,24,1997,경상북도 남부건설사업소
지방도902호선,하사교,청도 각남 사,44,9,8,2.2,4,11,RSC,GP,24,1997,경상북도 남부건설사업소
지방도902호선,각북교,청도 각북 우산,78,8,7,3,6,13,RSC,GP,24,2000,경상북도 남부건설사업소
지방도902호선,중앙교,청도 각북 남산,60,10.5,9.5,4.5,4,15,RSC,WLP,24,2002,경상북도 남부건설사업소
지방도902호선,평양교,청도 청도 평양,24,7.5,6.5,3.6,2,12,RSC,RAP,18,1994,경상북도 남부건설사업소
지방도902호선,풍각교,청도 풍각 송서,72,10.5,9.5,7.8,2,36,PSCI,RTA,24,2015,경상북도 남부건설사업소
